PrefectureCode,Code,Name,Kana
01,01101,札幌市中央区,さっぽろしちゅうおうく
01,01102,札幌市北区,さっぽろしきたく
01,01103,札幌市東区,さっぽろしひがしく
01,01104,札幌市白石区,さっぽろししろいしく
01,01105,札幌市豊平区,さっぽろしとよひらく
01,01106,札幌市南区,さっぽろしみなみく
01,01107,札幌市西区,さっぽろしにしく
01,01108,札幌市厚別区,さっぽろしあつべつく
01,01109,札幌市手稲区,さっぽろしていねく
01,01110,札幌市清田区,さっぽろしきよたく
01,01202,函館市,はこだてし
01,01203,小樽市,おたるし
01,01204,旭川市,あさひかわし
01,01205,室蘭市,むろらんし
01,01206,釧路市,くしろし
01,01207,帯広市,おびひろし
01,01208,北見市,きたみし
01,01209,夕張市,ゆうばりし
01,01210,岩見沢市,いわみざわし
01,01211,網走市,あばしりし
01,01212,留萌市,るもいし
01,01213,苫小牧市,とまこまいし
01,01214,稚内市,わっかないし
01,01215,美唄市,びばいし
01,01216,芦別市,あしべつし
01,01217,江別市,えべつし
01,01218,赤平市,あかびらし
01,01219,紋別市,もんべつし
01,01220,士別市,しべつし
01,01221,名寄市,なよろし
01,01222,三笠市,みかさし
01,01223,根室市,ねむろし
01,01224,千歳市,ちとせし
01,01225,滝川市,たきかわし
01,01226,砂川市,すながわし
01,01227,歌志内市,うたしないし
01,01228,深川市,ふかがわし
01,01229,富良野市,ふらのし
01,01230,登別市,のぼりべつし
01,01231,恵庭市,えにわし
01,01233,伊達市,だてし
01,01234,北広島市,きたひろしまし
01,01235,石狩市,いしかりし
01,01236,北斗市,ほくとし
01,01303,石狩郡当別町,いしかりぐんとうべつちょう
01,01304,石狩郡新篠津村,いしかりぐんしんしのつむら
01,01331,松前郡松前町,まつまえぐんまつまえちょう
01,01332,松前郡福島町,まつまえぐんふくしまちょう
01,01333,上磯郡知内町,かみいそぐんしりうちちょう
01,01334,上磯郡木古内町,かみいそぐんきこないちょう
01,01337,亀田郡七飯町,かめだぐんななえちょう
01,01343,茅部郡鹿部町,かやべぐんしかべちょう
01,01345,茅部郡森町,かやべぐんもりまち
01,01346,二海郡八雲町,ふたみぐんやくもちょう
01,01347,山越郡長万部町,やまこしぐんおしゃまんべちょう
01,01361,檜山郡江差町,ひやまぐんえさしちょう
01,01362,檜山郡上ノ国町,ひやまぐんかみのくにちょう
01,01363,檜山郡厚沢部町,ひやまぐんあっさぶちょう
01,01364,爾志郡乙部町,にしぐんおとべちょう
01,01367,奥尻郡奥尻町,おくしりぐんおくしりちょう
01,01370,瀬棚郡今金町,せたなぐんいまかねちょう
01,01371,久遠郡せたな町,くどうぐんせたなちょう
01,01391,島牧郡島牧村,しままきぐんしままきむら
01,01392,寿都郡寿都町,すっつぐんすっつちょう
01,01393,寿都郡黒松内町,すっつぐんくろまつないちょう
01,01394,磯谷郡蘭越町,いそやぐんらんこしちょう
01,01395,虻田郡ニセコ町,あぶたぐんにせこちょう
01,01396,虻田郡真狩村,あぶたぐんまっかりむら
01,01397,虻田郡留寿都村,あぶたぐんるすつむら
01,01398,虻田郡喜茂別町,あぶたぐんきもべつちょう
01,01399,虻田郡京極町,あぶたぐんきょうごくちょう
01,01400,虻田郡倶知安町,あぶたぐんくっちゃんちょう
01,01401,岩内郡共和町,いわないぐんきょうわちょう
01,01402,岩内郡岩内町,いわないぐんいわないちょう
01,01403,古宇郡泊村,ふるうぐんとまりむら
01,01404,古宇郡神恵内村,ふるうぐんかもえないむら
01,01405,積丹郡積丹町,しゃこたんぐんしゃこたんちょう
01,01406,古平郡古平町,ふるびらぐんふるびらちょう
01,01407,余市郡仁木町,よいちぐんにきちょう
01,01408,余市郡余市町,よいちぐんよいちちょう
01,01409,余市郡赤井川村,よいちぐんあかいがわむら
01,01423,空知郡南幌町,そらちぐんなんぽろちょう
01,01424,空知郡奈井江町,そらちぐんないえちょう
01,01425,空知郡上砂川町,そらちぐんかみすながわちょう
01,01427,夕張郡由仁町,ゆうばりぐんゆにちょう
01,01428,夕張郡長沼町,ゆうばりぐんながぬまちょう
01,01429,夕張郡栗山町,ゆうばりぐんくりやまちょう
01,01430,樺戸郡月形町,かばとぐんつきがたちょう
01,01431,樺戸郡浦臼町,かばとぐんうらうすちょう
01,01432,樺戸郡新十津川町,かばとぐんしんとつかわちょう
01,01433,雨竜郡妹背牛町,うりゅうぐんもせうしちょう
01,01434,雨竜郡秩父別町,うりゅうぐんちっぷべつちょう
01,01436,雨竜郡雨竜町,うりゅうぐんうりゅうちょう
01,01437,雨竜郡北竜町,うりゅうぐんほくりゅうちょう
01,01438,雨竜郡沼田町,うりゅうぐんぬまたちょう
01,01452,上川郡鷹栖町,かみかわぐんたかすちょう
01,01453,上川郡東神楽町,かみかわぐんひがしかぐらちょう
01,01454,上川郡当麻町,かみかわぐんとうまちょう
01,01455,上川郡比布町,かみかわぐんぴっぷちょう
01,01456,上川郡愛別町,かみかわぐんあいべつちょう
01,01457,上川郡上川町,かみかわぐんかみかわちょう
01,01458,上川郡東川町,かみかわぐんひがしかわちょう
01,01459,上川郡美瑛町,かみかわぐんびえいちょう
01,01460,空知郡上富良野町,そらちぐんかみふらのちょう
01,01461,空知郡中富良野町,そらちぐんなかふらのちょう
01,01462,空知郡南富良野町,そらちぐんみなみふらのちょう
01,01463,勇払郡占冠村,ゆうふつぐんしむかっぷむら
01,01464,上川郡和寒町,かみかわぐんわっさむちょう
01,01465,上川郡剣淵町,かみかわぐんけんぶちちょう
01,01468,上川郡下川町,かみかわぐんしもかわちょう
01,01469,中川郡美深町,なかがわぐんびふかちょう
01,01470,中川郡音威子府村,なかがわぐんおといねっぷむら
01,01471,中川郡中川町,なかがわぐんなかがわちょう
01,01472,雨竜郡幌加内町,うりゅうぐんほろかないちょう
01,01481,増毛郡増毛町,ましけぐんましけちょう
01,01482,留萌郡小平町,るもいぐんおびらちょう
01,01483,苫前郡苫前町,とままえぐんとままえちょう
01,01484,苫前郡羽幌町,とままえぐんはぼろちょう
01,01485,苫前郡初山別村,とままえぐんしょさんべつむら
01,01486,天塩郡遠別町,てしおぐんえんべつちょう
01,01487,天塩郡天塩町,てしおぐんてしおちょう
01,01511,宗谷郡猿払村,そうやぐんさるふつむら
01,01512,枝幸郡浜頓別町,えさしぐんはまとんべつちょう
01,01513,枝幸郡中頓別町,えさしぐんなかとんべつちょう
01,01514,枝幸郡枝幸町,えさしぐんえさしちょう
01,01516,天塩郡豊富町,てしおぐんとよとみちょう
01,01517,礼文郡礼文町,れぶんぐんれぶんちょう
01,01518,利尻郡利尻町,りしりぐんりしりちょう
01,01519,利尻郡利尻富士町,りしりぐんりしりふじちょう
01,01520,天塩郡幌延町,てしおぐんほろのべちょう
01,01543,網走郡美幌町,あばしりぐんびほろちょう
01,01544,網走郡津別町,あばしりぐんつべつちょう
01,01545,斜里郡斜里町,しゃりぐんしゃりちょう
01,01546,斜里郡清里町,しゃりぐんきよさとちょう
01,01547,斜里郡小清水町,しゃりぐんこしみずちょう
01,01549,常呂郡訓子府町,ところぐんくんねっぷちょう
01,01550,常呂郡置戸町,ところぐんおけとちょう
01,01552,常呂郡佐呂間町,ところぐんさろまちょう
01,01555,紋別郡遠軽町,もんべつぐんえんがるちょう
01,01559,紋別郡湧別町,もんべつぐんゆうべつちょう
01,01560,紋別郡滝上町,もんべつぐんたきのうえちょう
01,01561,紋別郡興部町,もんべつぐんおこっぺちょう
01,01562,紋別郡西興部村,もんべつぐんにしおこっぺむら
01,01563,紋別郡雄武町,もんべつぐんおうむちょう
01,01564,網走郡大空町,あばしりぐんおおぞらちょう
01,01571,虻田郡豊浦町,あぶたぐんとようらちょう
01,01575,有珠郡壮瞥町,うすぐんそうべつちょう
01,01578,白老郡白老町,しらおいぐんしらおいちょう
01,01581,勇払郡厚真町,ゆうふつぐんあつまちょう
01,01584,虻田郡洞爺湖町,あぶたぐんとうやこちょう
01,01585,勇払郡安平町,ゆうふつぐんあびらちょう
01,01586,勇払郡むかわ町,ゆうふつぐんむかわちょう
01,01601,沙流郡日高町,さるぐんひだかちょう
01,01602,沙流郡平取町,さるぐんびらとりちょう
01,01604,新冠郡新冠町,にいかっぷぐんにいかっぷちょう
01,01607,浦河郡浦河町,うらかわぐんうらかわちょう
01,01608,様似郡様似町,さまにぐんさまにちょう
01,01609,幌泉郡えりも町,ほろいずみぐんえりもちょう
01,01610,日高郡新ひだか町,ひだかぐんしんひだかちょう
01,01631,河東郡音更町,かとうぐんおとふけちょう
01,01632,河東郡士幌町,かとうぐんしほろちょう
01,01633,河東郡上士幌町,かとうぐんかみしほろちょう
01,01634,河東郡鹿追町,かとうぐんしかおいちょう
01,01635,上川郡新得町,かみかわぐんしんとくちょう
01,01636,上川郡清水町,かみかわぐんしみずちょう
01,01637,河西郡芽室町,かさいぐんめむろちょう
01,01638,河西郡中札内村,かさいぐんなかさつないむら
01,01639,河西郡更別村,かさいぐんさらべつむら
01,01641,広尾郡大樹町,ひろおぐんたいきちょう
01,01642,広尾郡広尾町,ひろおぐんひろおちょう
01,01643,中川郡幕別町,なかがわぐんまくべつちょう
01,01644,中川郡池田町,なかがわぐんいけだちょう
01,01645,中川郡豊頃町,なかがわぐんとよころちょう
01,01646,中川郡本別町,なかがわぐんほんべつちょう
01,01647,足寄郡足寄町,あしょろぐんあしょろちょう
01,01648,足寄郡陸別町,あしょろぐんりくべつちょう
01,01649,十勝郡浦幌町,とかちぐんうらほろちょう
01,01661,釧路郡釧路町,くしろぐんくしろちょう
01,01662,厚岸郡厚岸町,あっけしぐんあっけしちょう
01,01663,厚岸郡浜中町,あっけしぐんはまなかちょう
01,01664,川上郡標茶町,かわかみぐんしべちゃちょう
01,01665,川上郡弟子屈町,かわかみぐんてしかがちょう
01,01667,阿寒郡鶴居村,あかんぐんつるいむら
01,01668,白糠郡白糠町,しらぬかぐんしらぬかちょう
01,01691,野付郡別海町,のつけぐんべつかいちょう
01,01692,標津郡中標津町,しべつぐんなかしべつちょう
01,01693,標津郡標津町,しべつぐんしべつちょう
01,01694,目梨郡羅臼町,めなしぐんらうすちょう
02,02201,青森市,あおもりし
02,02202,弘前市,ひろさきし
02,02203,八戸市,はちのへし
02,02204,黒石市,くろいしし
02,02205,五所川原市,ごしょがわらし
02,02206,十和田市,とわだし
02,02207,三沢市,みさわし
02,02208,むつ市,むつし
02,02209,つがる市,つがるし
02,02210,平川市,ひらかわし
02,02301,東津軽郡平内町,ひがしつがるぐんひらないまち
02,02303,東津軽郡今別町,ひがしつがるぐんいまべつまち
02,02304,東津軽郡蓬田村,ひがしつがるぐんよもぎたむら
02,02307,東津軽郡外ヶ浜町,ひがしつがるぐんそとがはままち
02,02321,西津軽郡鰺ヶ沢町,にしつがるぐんあじがさわまち
02,02323,西津軽郡深浦町,にしつがるぐんふかうらまち
02,02343,中津軽郡西目屋村,なかつがるぐんにしめやむら
02,02361,南津軽郡藤崎町,みなみつがるぐんふじさきまち
02,02362,南津軽郡大鰐町,みなみつがるぐんおおわにまち
02,02367,南津軽郡田舎館村,みなみつがるぐんいなかだてむら
02,02381,北津軽郡板柳町,きたつがるぐんいたやなぎまち
02,02384,北津軽郡鶴田町,きたつがるぐんつるたまち
02,02387,北津軽郡中泊町,きたつがるぐんなかどまりまち
02,02401,上北郡野辺地町,かみきたぐんのへじまち
02,02402,上北郡七戸町,かみきたぐんしちのへまち
02,02405,上北郡六戸町,かみきたぐんろくのへまち
02,02406,上北郡横浜町,かみきたぐんよこはままち
02,02408,上北郡東北町,かみきたぐんとうほくまち
02,02411,上北郡六ヶ所村,かみきたぐんろっかしょむら
02,02412,上北郡おいらせ町,かみきたぐんおいらせちょう
02,02423,下北郡大間町,しもきたぐんおおままち
02,02424,下北郡東通村,しもきたぐんひがしどおりむら
02,02425,下北郡風間浦村,しもきたぐんかざまうらむら
02,02426,下北郡佐井村,しもきたぐんさいむら
02,02441,三戸郡三戸町,さんのへぐんさんのへまち
02,02442,三戸郡五戸町,さんのへぐんごのへまち
02,02443,三戸郡田子町,さんのへぐんたっこまち
02,02445,三戸郡南部町,さんのへぐんなんぶちょう
02,02446,三戸郡階上町,さんのへぐんはしかみちょう
02,02450,三戸郡新郷村,さんのへぐんしんごうむら
03,03201,盛岡市,もりおかし
03,03202,宮古市,みやこし
03,03203,大船渡市,おおふなとし
03,03205,花巻市,はなまきし
03,03206,北上市,きたかみし
03,03207,久慈市,くじし
03,03208,遠野市,とおのし
03,03209,一関市,いちのせきし
03,03210,陸前高田市,りくぜんたかたし
03,03211,釜石市,かまいしし
03,03213,二戸市,にのへし
03,03214,八幡平市,はちまんたいし
03,03215,奥州市,おうしゅうし
03,03216,滝沢市,たきざわし
03,03301,岩手郡雫石町,いわてぐんしずくいしちょう
03,03302,岩手郡葛巻町,いわてぐんくずまきまち
03,03303,岩手郡岩手町,いわてぐんいわてまち
03,03321,紫波郡紫波町,しわぐんしわちょう
03,03322,紫波郡矢巾町,しわぐんやはばちょう
03,03366,和賀郡西和賀町,わがぐんにしわがまち
03,03381,胆沢郡金ケ崎町,いさわぐんかねがさきちょう
03,03402,西磐井郡平泉町,にしいわいぐんひらいずみちょう
03,03441,気仙郡住田町,けせんぐんすみたちょう
03,03461,上閉伊郡大槌町,かみへいぐんおおつちちょう
03,03482,下閉伊郡山田町,しもへいぐんやまだまち
03,03483,下閉伊郡岩泉町,しもへいぐんいわいずみちょう
03,03484,下閉伊郡田野畑村,しもへいぐんたのはたむら
03,03485,下閉伊郡普代村,しもへいぐんふだいむら
03,03501,九戸郡軽米町,くのへぐんかるまいまち
03,03503,九戸郡野田村,くのへぐんのだむら
03,03506,九戸郡九戸村,くのへぐんくのへむら
03,03507,九戸郡洋野町,くのへぐんひろのちょう
03,03524,二戸郡一戸町,にのへぐんいちのへまち
04,04101,仙台市青葉区,せんだいしあおばく
04,04102,仙台市宮城野区,せんだいしみやぎのく
04,04103,仙台市若林区,せんだいしわかばやしく
04,04104,仙台市太白区,せんだいしたいはくく
04,04105,仙台市泉区,せんだいしいずみく
04,04202,石巻市,いしのまきし
04,04203,塩竈市,しおがまし
04,04205,気仙沼市,けせんぬまし
04,04206,白石市,しろいしし
04,04207,名取市,なとりし
04,04208,角田市,かくだし
04,04209,多賀城市,たがじょうし
04,04211,岩沼市,いわぬまし
04,04212,登米市,とめし
04,04213,栗原市,くりはらし
04,04214,東松島市,ひがしまつしまし
04,04215,大崎市,おおさきし
04,04216,富谷市,とみやし
04,04301,刈田郡蔵王町,かったぐんざおうまち
04,04302,刈田郡七ヶ宿町,かったぐんしちかしゅくまち
04,04321,柴田郡大河原町,しばたぐんおおがわらまち
04,04322,柴田郡村田町,しばたぐんむらたまち
04,04323,柴田郡柴田町,しばたぐんしばたまち
04,04324,柴田郡川崎町,しばたぐんかわさきまち
04,04341,伊具郡丸森町,いぐぐんまるもりまち
04,04361,亘理郡亘理町,わたりぐんわたりちょう
04,04362,亘理郡山元町,わたりぐんやまもとちょう
04,04401,宮城郡松島町,みやぎぐんまつしままち
04,04404,宮城郡七ヶ浜町,みやぎぐんしちがはままち
04,04406,宮城郡利府町,みやぎぐんりふちょう
04,04421,黒川郡大和町,くろかわぐんたいわちょう
04,04422,黒川郡大郷町,くろかわぐんおおさとちょう
04,04424,黒川郡大衡村,くろかわぐんおおひらむら
04,04444,加美郡色麻町,かみぐんしかまちょう
04,04445,加美郡加美町,かみぐんかみまち
04,04501,遠田郡涌谷町,とおだぐんわくやちょう
04,04505,遠田郡美里町,とおだぐんみさとまち
04,04581,牡鹿郡女川町,おしかぐんおながわちょう
04,04606,本吉郡南三陸町,もとよしぐんみなみさんりくちょう
05,05201,秋田市,あきたし
05,05202,能代市,のしろし
05,05203,横手市,よこてし
05,05204,大館市,おおだてし
05,05206,男鹿市,おがし
05,05207,湯沢市,ゆざわし
05,05209,鹿角市,かづのし
05,05210,由利本荘市,ゆりほんじょうし
05,05211,潟上市,かたがみし
05,05212,大仙市,だいせんし
05,05213,北秋田市,きたあきたし
05,05214,にかほ市,にかほし
05,05215,仙北市,せんぼくし
05,05303,鹿角郡小坂町,かづのぐんこさかまち
05,05327,北秋田郡上小阿仁村,きたあきたぐんかみこあにむら
05,05346,山本郡藤里町,やまもとぐんふじさとまち
05,05348,山本郡三種町,やまもとぐんみたねちょう
05,05349,山本郡八峰町,やまもとぐんはっぽうちょう
05,05361,南秋田郡五城目町,みなみあきたぐんごじょうめまち
05,05363,南秋田郡八郎潟町,みなみあきたぐんはちろうがたまち
05,05366,南秋田郡井川町,みなみあきたぐんいかわまち
05,05368,南秋田郡大潟村,みなみあきたぐんおおがたむら
05,05434,仙北郡美郷町,せんぼくぐんみさとちょう
05,05463,雄勝郡羽後町,おがちぐんうごまち
05,05464,雄勝郡東成瀬村,おがちぐんひがしなるせむら
06,06201,山形市,やまがたし
06,06202,米沢市,よねざわし
06,06203,鶴岡市,つるおかし
06,06204,酒田市,さかたし
06,06205,新庄市,しんじょうし
06,06206,寒河江市,さがえし
06,06207,上山市,かみのやまし
06,06208,村山市,むらやまし
06,06209,長井市,ながいし
06,06210,天童市,てんどうし
06,06211,東根市,ひがしねし
06,06212,尾花沢市,おばなざわし
06,06213,南陽市,なんようし
06,06301,東村山郡山辺町,ひがしむらやまぐんやまのべまち
06,06302,東村山郡中山町,ひがしむらやまぐんなかやままち
06,06321,西村山郡河北町,にしむらやまぐんかほくちょう
06,06322,西村山郡西川町,にしむらやまぐんにしかわまち
06,06323,西村山郡朝日町,にしむらやまぐんあさひまち
06,06324,西村山郡大江町,にしむらやまぐんおおえまち
06,06341,北村山郡大石田町,きたむらやまぐんおおいしだまち
06,06361,最上郡金山町,もがみぐんかねやままち
06,06362,最上郡最上町,もがみぐんもがみまち
06,06363,最上郡舟形町,もがみぐんふながたまち
06,06364,最上郡真室川町,もがみぐんまむろがわまち
06,06365,最上郡大蔵村,もがみぐんおおくらむら
06,06366,最上郡鮭川村,もがみぐんさけがわむら
06,06367,最上郡戸沢村,もがみぐんとざわむら
06,06381,東置賜郡高畠町,ひがしおきたまぐんたかはたまち
06,06382,東置賜郡川西町,ひがしおきたまぐんかわにしまち
06,06401,西置賜郡小国町,にしおきたまぐんおぐにまち
06,06402,西置賜郡白鷹町,にしおきたまぐんしらたかまち
06,06403,西置賜郡飯豊町,にしおきたまぐんいいでまち
06,06426,東田川郡三川町,ひがしたがわぐんみかわまち
06,06428,東田川郡庄内町,ひがしたがわぐんしょうないまち
06,06461,飽海郡遊佐町,あくみぐんゆざまち
07,07201,福島市,ふくしまし
07,07202,会津若松市,あいづわかまつし
07,07203,郡山市,こおりやまし
07,07204,いわき市,いわきし
07,07205,白河市,しらかわし
07,07207,須賀川市,すかがわし
07,07208,喜多方市,きたかたし
07,07209,相馬市,そうまし
07,07210,二本松市,にほんまつし
07,07211,田村市,たむらし
07,07212,南相馬市,みなみそうまし
07,07213,伊達市,だてし
07,07214,本宮市,もとみやし
07,07301,伊達郡桑折町,だてぐんこおりまち
07,07303,伊達郡国見町,だてぐんくにみまち
07,07308,伊達郡川俣町,だてぐんかわまたまち
07,07322,安達郡大玉村,あだちぐんおおたまむら
07,07342,岩瀬郡鏡石町,いわせぐんかがみいしまち
07,07344,岩瀬郡天栄村,いわせぐんてんえいむら
07,07362,南会津郡下郷町,みなみあいづぐんしもごうまち
07,07364,南会津郡檜枝岐村,みなみあいづぐんひのえまたむら
07,07367,南会津郡只見町,みなみあいづぐんただみまち
07,07368,南会津郡南会津町,みなみあいづぐんみなみあいづまち
07,07402,耶麻郡北塩原村,やまぐんきたしおばらむら
07,07405,耶麻郡西会津町,やまぐんにしあいづまち
07,07407,耶麻郡磐梯町,やまぐんばんだいまち
07,07408,耶麻郡猪苗代町,やまぐんいなわしろまち
07,07421,河沼郡会津坂下町,かわぬまぐんあいづばんげまち
07,07422,河沼郡湯川村,かわぬまぐんゆがわむら
07,07423,河沼郡柳津町,かわぬまぐんやないづまち
07,07444,大沼郡三島町,おおぬまぐんみしままち
07,07445,大沼郡金山町,おおぬまぐんかねやままち
07,07446,大沼郡昭和村,おおぬまぐんしょうわむら
07,07447,大沼郡会津美里町,おおぬまぐんあいづみさとまち
07,07461,西白河郡西郷村,にししらかわぐんにしごうむら
07,07464,西白河郡泉崎村,にししらかわぐんいずみざきむら
07,07465,西白河郡中島村,にししらかわぐんなかじまむら
07,07466,西白河郡矢吹町,にししらかわぐんやぶきまち
07,07481,東白川郡棚倉町,ひがししらかわぐんたなぐらまち
07,07482,東白川郡矢祭町,ひがししらかわぐんやまつりまち
07,07483,東白川郡塙町,ひがししらかわぐんはなわまち
07,07484,東白川郡鮫川村,ひがししらかわぐんさめがわむら
07,07501,石川郡石川町,いしかわぐんいしかわまち
07,07502,石川郡玉川村,いしかわぐんたまかわむら
07,07503,石川郡平田村,いしかわぐんひらたむら
07,07504,石川郡浅川町,いしかわぐんあさかわまち
07,07505,石川郡古殿町,いしかわぐんふるどのまち
07,07521,田村郡三春町,たむらぐんみはるまち
07,07522,田村郡小野町,たむらぐんおのまち
07,07541,双葉郡広野町,ふたばぐんひろのまち
07,07542,双葉郡楢葉町,ふたばぐんならはまち
07,07543,双葉郡富岡町,ふたばぐんとみおかまち
07,07544,双葉郡川内村,ふたばぐんかわうちむら
07,07545,双葉郡大熊町,ふたばぐんおおくままち
07,07546,双葉郡双葉町,ふたばぐんふたばまち
07,07547,双葉郡浪江町,ふたばぐんなみえまち
07,07548,双葉郡葛尾村,ふたばぐんかつらおむら
07,07561,相馬郡新地町,そうまぐんしんちまち
07,07564,相馬郡飯舘村,そうまぐんいいたてむら
08,08201,水戸市,みとし
08,08202,日立市,ひたちし
08,08203,土浦市,つちうらし
08,08204,古河市,こがし
08,08205,石岡市,いしおかし
08,08207,結城市,ゆうきし
08,08208,龍ケ崎市,りゅうがさきし
08,08210,下妻市,しもつまし
08,08211,常総市,じょうそうし
08,08212,常陸太田市,ひたちおおたし
08,08214,高萩市,たかはぎし
08,08215,北茨城市,きたいばらきし
08,08216,笠間市,かさまし
08,08217,取手市,とりでし
08,08219,牛久市,うしくし
08,08220,つくば市,つくばし
08,08221,ひたちなか市,ひたちなかし
08,08222,鹿嶋市,かしまし
08,08223,潮来市,いたこし
08,08224,守谷市,もりやし
08,08225,常陸大宮市,ひたちおおみやし
08,08226,那珂市,なかし
08,08227,筑西市,ちくせいし
08,08228,坂東市,ばんどうし
08,08229,稲敷市,いなしきし
