PrefectureCode,Code,Name,Kana
32,32441,邑智郡川本町,おおちぐんかわもとまち
32,32448,邑智郡美郷町,おおちぐんみさとちょう
32,32449,邑智郡邑南町,おおちぐんおおなんちょう
32,32501,鹿足郡津和野町,かのあしぐんつわのちょう
32,32505,鹿足郡吉賀町,かのあしぐんよしかちょう
32,32525,隠岐郡海士町,おきぐんあまちょう
32,32526,隠岐郡西ノ島町,おきぐんにしのしまちょう
32,32527,隠岐郡知夫村,おきぐんちぶむら
32,32528,隠岐郡隠岐の島町,おきぐんおきのしまちょう
33,33101,岡山市北区,おかやましきたく
33,33102,岡山市中区,おかやましなかく
33,33103,岡山市東区,おかやましひがしく
33,33104,岡山市南区,おかやましみなみく
33,33202,倉敷市,くらしきし
33,33203,津山市,つやまし
33,33204,玉野市,たまのし
33,33205,笠岡市,かさおかし
33,33207,井原市,いばらし
33,33208,総社市,そうじゃし
33,33209,高梁市,たかはしし
33,33210,新見市,にいみし
33,33211,備前市,びぜんし
33,33212,瀬戸内市,せとうちし
33,33213,赤磐市,あかいわし
33,33214,真庭市,まにわし
33,33215,美作市,みまさかし
33,33216,浅口市,あさくちし
33,33346,和気郡和気町,わけぐんわけちょう
33,33423,都窪郡早島町,つくぼぐんはやしまちょう
33,33445,浅口郡里庄町,あさくちぐんさとしょうちょう
33,33461,小田郡矢掛町,おだぐんやかげちょう
33,33586,真庭郡新庄村,まにわぐんしんじょうそん
33,33606,苫田郡鏡野町,とまたぐんかがみのちょう
33,33622,勝田郡勝央町,かつたぐんしょうおうちょう
33,33623,勝田郡奈義町,かつたぐんなぎちょう
33,33643,英田郡西粟倉村,あいだぐんにしあわくらそん
33,33663,久米郡久米南町,くめぐんくめなんちょう
33,33666,久米郡美咲町,くめぐんみさきちょう
33,33681,加賀郡吉備中央町,かがぐんきびちゅうおうちょう
34,34101,広島市中区,ひろしましなかく
34,34102,広島市東区,ひろしましひがしく
34,34103,広島市南区,ひろしましみなみく
34,34104,広島市西区,ひろしましにしく
34,34105,広島市安佐南区,ひろしましあさみなみく
34,34106,広島市安佐北区,ひろしましあさきたく
34,34107,広島市安芸区,ひろしましあきく
34,34108,広島市佐伯区,ひろしましさえきく
34,34202,呉市,くれし
34,34203,竹原市,たけはらし
34,34204,三原市,みはらし
34,34205,尾道市,おのみちし
34,34207,福山市,ふくやまし
34,34208,府中市,ふちゅうし
34,34209,三次市,みよしし
34,34210,庄原市,しょうばらし
34,34211,大竹市,おおたけし
34,34212,東広島市,ひがしひろしまし
34,34213,廿日市市,はつかいちし
34,34214,安芸高田市,あきたかたし
34,34215,江田島市,えたじまし
34,34302,安芸郡府中町,あきぐんふちゅうちょう
34,34304,安芸郡海田町,あきぐんかいたちょう
34,34307,安芸郡熊野町,あきぐんくまのちょう
34,34309,安芸郡坂町,あきぐんさかちょう
34,34368,山県郡安芸太田町,やまがたぐんあきおおたちょう
34,34369,山県郡北広島町,やまがたぐんきたひろしまちょう
34,34431,豊田郡大崎上島町,とよたぐんおおさきかみじまちょう
34,34462,世羅郡世羅町,せらぐんせらちょう
34,34545,神石郡神石高原町,じんせきぐんじんせきこうげんちょう
35,35201,下関市,しものせきし
35,35202,宇部市,うべし
35,35203,山口市,やまぐちし
35,35204,萩市,はぎし
35,35206,防府市,ほうふし
35,35207,下松市,くだまつし
35,35208,岩国市,いわくにし
35,35210,光市,ひかりし
35,35211,長門市,ながとし
35,35212,柳井市,やないし
35,35213,美祢市,みねし
35,35215,周南市,しゅうなんし
35,35216,山陽小野田市,さんようおのだし
35,35305,大島郡周防大島町,おおしまぐんすおうおおしまちょう
35,35321,玖珂郡和木町,くがぐんわきちょう
35,35341,熊毛郡上関町,くまげぐんかみのせきちょう
35,35343,熊毛郡田布施町,くまげぐんたぶせちょう
35,35344,熊毛郡平生町,くまげぐんひらおちょう
35,35502,阿武郡阿武町,あぶぐんあぶちょう
36,36201,徳島市,とくしまし
36,36202,鳴門市,なるとし
36,36203,小松島市,こまつしまし
36,36204,阿南市,あなんし
36,36205,吉野川市,よしのがわし
36,36206,阿波市,あわし
36,36207,美馬市,みまし
36,36208,三好市,みよしし
36,36301,勝浦郡勝浦町,かつうらぐんかつうらちょう
36,36302,勝浦郡上勝町,かつうらぐんかみかつちょう
36,36321,名東郡佐那河内村,みょうどうぐんさなごうちそん
36,36341,名西郡石井町,みょうざいぐんいしいちょう
36,36342,名西郡神山町,みょうざいぐんかみやまちょう
36,36368,那賀郡那賀町,なかぐんなかちょう
36,36383,海部郡牟岐町,かいふぐんむぎちょう
36,36387,海部郡美波町,かいふぐんみなみちょう
36,36388,海部郡海陽町,かいふぐんかいようちょう
36,36401,板野郡松茂町,いたのぐんまつしげちょう
36,36402,板野郡北島町,いたのぐんきたじまちょう
36,36403,板野郡藍住町,いたのぐんあいずみちょう
36,36404,板野郡板野町,いたのぐんいたのちょう
36,36405,板野郡上板町,いたのぐんかみいたちょう
36,36468,美馬郡つるぎ町,みまぐんつるぎちょう
36,36489,三好郡東みよし町,みよしぐんひがしみよしちょう
37,37201,高松市,たかまつし
37,37202,丸亀市,まるがめし
37,37203,坂出市,さかいでし
37,37204,善通寺市,ぜんつうじし
37,37205,観音寺市,かんおんじし
37,37206,さぬき市,さぬきし
37,37207,東かがわ市,ひがしかがわし
37,37208,三豊市,みとよし
37,37322,小豆郡土庄町,しょうずぐんとのしょうちょう
37,37324,小豆郡小豆島町,しょうずぐんしょうどしまちょう
37,37341,木田郡三木町,きたぐんみきちょう
37,37364,香川郡直島町,かがわぐんなおしまちょう
37,37386,綾歌郡宇多津町,あやうたぐんうたづちょう
37,37387,綾歌郡綾川町,あやうたぐんあやがわちょう
37,37403,仲多度郡琴平町,なかたどぐんことひらちょう
37,37404,仲多度郡多度津町,なかたどぐんたどつちょう
37,37406,仲多度郡まんのう町,なかたどぐんまんのうちょう
38,38201,松山市,まつやまし
38,38202,今治市,いまばりし
38,38203,宇和島市,うわじまし
38,38204,八幡浜市,やわたはまし
38,38205,新居浜市,にいはまし
38,38206,西条市,さいじょうし
38,38207,大洲市,おおずし
38,38210,伊予市,いよし
38,38213,四国中央市,しこくちゅうおうし
38,38214,西予市,せいよし
38,38215,東温市,とうおんし
38,38356,越智郡上島町,おちぐんかみじまちょう
38,38386,上浮穴郡久万高原町,かみうけなぐんくまこうげんちょう
38,38401,伊予郡松前町,いよぐんまさきちょう
38,38402,伊予郡砥部町,いよぐんとべちょう
38,38422,喜多郡内子町,きたぐんうちこちょう
38,38442,西宇和郡伊方町,にしうわぐんいかたちょう
38,38484,北宇和郡松野町,きたうわぐんまつのちょう
38,38488,北宇和郡鬼北町,きたうわぐんきほくちょう
38,38506,南宇和郡愛南町,みなみうわぐんあいなんちょう
39,39201,高知市,こうちし
39,39202,室戸市,むろとし
39,39203,安芸市,あきし
39,39204,南国市,なんこくし
39,39205,土佐市,とさし
39,39206,須崎市,すさきし
39,39208,宿毛市,すくもし
39,39209,土佐清水市,とさしみずし
39,39210,四万十市,しまんとし
39,39211,香南市,こうなんし
39,39212,香美市,かみし
39,39301,安芸郡東洋町,あきぐんとうようちょう
39,39302,安芸郡奈半利町,あきぐんなはりちょう
39,39303,安芸郡田野町,あきぐんたのちょう
39,39304,安芸郡安田町,あきぐんやすだちょう
39,39305,安芸郡北川村,あきぐんきたがわむら
39,39306,安芸郡馬路村,あきぐんうまじむら
39,39307,安芸郡芸西村,あきぐんげいせいむら
39,39341,長岡郡本山町,ながおかぐんもとやまちょう
39,39344,長岡郡大豊町,ながおかぐんおおとよちょう
39,39363,土佐郡土佐町,とさぐんとさちょう
39,39364,土佐郡大川村,とさぐんおおかわむら
39,39386,吾川郡いの町,あがわぐんいのちょう
39,39387,吾川郡仁淀川町,あがわぐんによどがわちょう
39,39401,高岡郡中土佐町,たかおかぐんなかとさちょう
39,39402,高岡郡佐川町,たかおかぐんさかわちょう
39,39403,高岡郡越知町,たかおかぐんおちちょう
39,39405,高岡郡檮原町,たかおかぐんゆすはらちょう
39,39410,高岡郡日高村,たかおかぐんひだかむら
39,39411,高岡郡津野町,たかおかぐんつのちょう
39,39412,高岡郡四万十町,たかおかぐんしまんとちょう
39,39424,幡多郡大月町,はたぐんおおつきちょう
39,39427,幡多郡三原村,はたぐんみはらむら
39,39428,幡多郡黒潮町,はたぐんくろしおちょう
40,40101,北九州市門司区,きたきゅうしゅうしもじく
40,40103,北九州市若松区,きたきゅうしゅうしわかまつく
40,40105,北九州市戸畑区,きたきゅうしゅうしとばたく
40,40106,北九州市小倉北区,きたきゅうしゅうしこくらきたく
40,40107,北九州市小倉南区,きたきゅうしゅうしこくらみなみく
40,40108,北九州市八幡東区,きたきゅうしゅうしやはたひがしく
40,40109,北九州市八幡西区,きたきゅうしゅうしやはたにしく
40,40131,福岡市東区,ふくおかしひがしく
40,40132,福岡市博多区,ふくおかしはかたく
40,40133,福岡市中央区,ふくおかしちゅうおうく
40,40134,福岡市南区,ふくおかしみなみく
40,40135,福岡市西区,ふくおかしにしく
40,40136,福岡市城南区,ふくおかしじょうなんく
40,40137,福岡市早良区,ふくおかしさわらく
40,40202,大牟田市,おおむたし
40,40203,久留米市,くるめし
40,40204,直方市,のおがたし
40,40205,飯塚市,いいづかし
40,40206,田川市,たがわし
40,40207,柳川市,やながわし
40,40210,八女市,やめし
40,40211,筑後市,ちくごし
40,40212,大川市,おおかわし
40,40213,行橋市,ゆくはしし
40,40214,豊前市,ぶぜんし
40,40215,中間市,なかまし
40,40216,小郡市,おごおりし
40,40217,筑紫野市,ちくしのし
40,40218,春日市,かすがし
40,40219,大野城市,おおのじょうし
40,40220,宗像市,むなかたし
40,40221,太宰府市,だざいふし
40,40223,古賀市,こがし
40,40224,福津市,ふくつし
40,40225,うきは市,うきはし
40,40226,宮若市,みやわかし
40,40227,嘉麻市,かまし
40,40228,朝倉市,あさくらし
40,40229,みやま市,みやまし
40,40230,糸島市,いとしまし
40,40305,筑紫郡那珂川町,ちくしぐんなかがわまち
40,40341,糟屋郡宇美町,かすやぐんうみまち
40,40342,糟屋郡篠栗町,かすやぐんささぐりまち
40,40343,糟屋郡志免町,かすやぐんしめまち
40,40344,糟屋郡須惠町,かすやぐんすえまち
40,40345,糟屋郡新宮町,かすやぐんしんぐうまち
40,40348,糟屋郡久山町,かすやぐんひさやままち
40,40349,糟屋郡粕屋町,かすやぐんかすやまち
40,40381,遠賀郡芦屋町,おんがぐんあしやまち
40,40382,遠賀郡水巻町,おんがぐんみずまきまち
40,40383,遠賀郡岡垣町,おんがぐんおかがきまち
40,40384,遠賀郡遠賀町,おんがぐんおんがちょう
40,40401,鞍手郡小竹町,くらてぐんこたけまち
40,40402,鞍手郡鞍手町,くらてぐんくらてまち
40,40421,嘉穂郡桂川町,かほぐんけいせんまち
40,40447,朝倉郡筑前町,あさくらぐんちくぜんまち
40,40448,朝倉郡東峰村,あさくらぐんとうほうむら
40,40503,三井郡大刀洗町,みいぐんたちあらいまち
40,40522,三潴郡大木町,みずまぐんおおきまち
40,40544,八女郡広川町,やめぐんひろかわまち
40,40601,田川郡香春町,たがわぐんかわらまち
40,40602,田川郡添田町,たがわぐんそえだまち
40,40604,田川郡糸田町,たがわぐんいとだまち
40,40605,田川郡川崎町,たがわぐんかわさきまち
40,40608,田川郡大任町,たがわぐんおおとうまち
40,40609,田川郡赤村,たがわぐんあかむら
40,40610,田川郡福智町,たがわぐんふくちまち
40,40621,京都郡苅田町,みやこぐんかんだまち
40,40625,京都郡みやこ町,みやこぐんみやこまち
40,40642,築上郡吉富町,ちくじょうぐんよしとみまち
40,40646,築上郡上毛町,ちくじょうぐんこうげまち
40,40647,築上郡築上町,ちくじょうぐんちくじょうまち
41,41201,佐賀市,さがし
41,41202,唐津市,からつし
41,41203,鳥栖市,とすし
41,41204,多久市,たくし
41,41205,伊万里市,いまりし
41,41206,武雄市,たけおし
41,41207,鹿島市,かしまし
41,41208,小城市,おぎし
41,41209,嬉野市,うれしのし
41,41210,神埼市,かんざきし
41,41327,神埼郡吉野ヶ里町,かんざきぐんよしのがりちょう
41,41341,三養基郡基山町,みやきぐんきやまちょう
41,41345,三養基郡上峰町,みやきぐんかみみねちょう
41,41346,三養基郡みやき町,みやきぐんみやきちょう
41,41387,東松浦郡玄海町,ひがしまつうらぐんげんかいちょう
41,41401,西松浦郡有田町,にしまつうらぐんありたちょう
41,41423,杵島郡大町町,きしまぐんおおまちちょう
41,41424,杵島郡江北町,きしまぐんこうほくまち
41,41425,杵島郡白石町,きしまぐんしろいしちょう
41,41441,藤津郡太良町,ふじつぐんたらちょう
42,42201,長崎市,ながさきし
42,42202,佐世保市,させぼし
42,42203,島原市,しまばらし
42,42204,諫早市,いさはやし
42,42205,大村市,おおむらし
42,42207,平戸市,ひらどし
42,42208,松浦市,まつうらし
42,42209,対馬市,つしまし
42,42210,壱岐市,いきし
42,42211,五島市,ごとうし
42,42212,西海市,さいかいし
42,42213,雲仙市,うんぜんし
42,42214,南島原市,みなみしまばらし
42,42307,西彼杵郡長与町,にしそのぎぐんながよちょう
42,42308,西彼杵郡時津町,にしそのぎぐんとぎつちょう
42,42321,東彼杵郡東彼杵町,ひがしそのぎぐんひがしそのぎちょう
42,42322,東彼杵郡川棚町,ひがしそのぎぐんかわたなちょう
42,42323,東彼杵郡波佐見町,ひがしそのぎぐんはさみちょう
42,42383,北松浦郡小値賀町,きたまつうらぐんおぢかちょう
42,42391,北松浦郡佐々町,きたまつうらぐんさざちょう
42,42411,南松浦郡新上五島町,みなみまつうらぐんしんかみごとうちょう
43,43101,熊本市中央区,くまもとしちゅうおうく
43,43102,熊本市東区,くまもとしひがしく
43,43103,熊本市西区,くまもとしにしく
43,43104,熊本市南区,くまもとしみなみく
43,43105,熊本市北区,くまもとしきたく
43,43202,八代市,やつしろし
43,43203,人吉市,ひとよしし
43,43204,荒尾市,あらおし
43,43205,水俣市,みなまたし
43,43206,玉名市,たまなし
43,43208,山鹿市,やまがし
43,43210,菊池市,きくちし
43,43211,宇土市,うとし
43,43212,上天草市,かみあまくさし
43,43213,宇城市,うきし
43,43214,阿蘇市,あそし
43,43215,天草市,あまくさし
43,43216,合志市,こうしし
43,43348,下益城郡美里町,しもましきぐんみさとまち
43,43364,玉名郡玉東町,たまなぐんぎょくとうまち
43,43367,玉名郡南関町,たまなぐんなんかんまち
43,43368,玉名郡長洲町,たまなぐんながすまち
43,43369,玉名郡和水町,たまなぐんなごみまち
43,43403,菊池郡大津町,きくちぐんおおづまち
43,43404,菊池郡菊陽町,きくちぐんきくようまち
43,43423,阿蘇郡南小国町,あそぐんみなみおぐにまち
43,43424,阿蘇郡小国町,あそぐんおぐにまち
43,43425,阿蘇郡産山村,あそぐんうぶやまむら
43,43428,阿蘇郡高森町,あそぐんたかもりまち
43,43432,阿蘇郡西原村,あそぐんにしはらむら
43,43433,阿蘇郡南阿蘇村,あそぐんみなみあそむら
43,43441,上益城郡御船町,かみましきぐんみふねまち
43,43442,上益城郡嘉島町,かみましきぐんかしままち
43,43443,上益城郡益城町,かみましきぐんましきまち
43,43444,上益城郡甲佐町,かみましきぐんこうさまち
43,43447,上益城郡山都町,かみましきぐんやまとちょう
43,43468,八代郡氷川町,やつしろぐんひかわちょう
43,43482,葦北郡芦北町,あしきたぐんあしきたまち
43,43484,葦北郡津奈木町,あしきたぐんつなぎまち
43,43501,球磨郡錦町,くまぐんにしきまち
43,43505,球磨郡多良木町,くまぐんたらぎまち
43,43506,球磨郡湯前町,くまぐんゆのまえまち
43,43507,球磨郡水上村,くまぐんみずかみむら
43,43510,球磨郡相良村,くまぐんさがらむら
43,43511,球磨郡五木村,くまぐんいつきむら
43,43512,球磨郡山江村,くまぐんやまえむら
43,43513,球磨郡球磨村,くまぐんくまむら
43,43514,球磨郡あさぎり町,くまぐんあさぎりちょう
43,43531,天草郡苓北町,あまくさぐんれいほくまち
44,44201,大分市,おおいたし
44,44202,別府市,べっぷし
44,44203,中津市,なかつし
44,44204,日田市,ひたし
44,44205,佐伯市,さいきし
44,44206,臼杵市,うすきし
44,44207,津久見市,つくみし
44,44208,竹田市,たけたし
44,44209,豊後高田市,ぶんごたかだし
44,44210,杵築市,きつきし
44,44211,宇佐市,うさし
44,44212,豊後大野市,ぶんごおおのし
44,44213,由布市,ゆふし
44,44214,国東市,くにさきし
44,44322,東国東郡姫島村,ひがしくにさきぐんひめしまむら
44,44341,速見郡日出町,はやみぐんひじまち
44,44461,玖珠郡九重町,くすぐんここのえまち
44,44462,玖珠郡玖珠町,くすぐんくすまち
45,45201,宮崎市,みやざきし
45,45202,都城市,みやこのじょうし
45,45203,延岡市,のべおかし
45,45204,日南市,にちなんし
45,45205,小林市,こばやしし
45,45206,日向市,ひゅうがし
45,45207,串間市,くしまし
45,45208,西都市,さいとし
45,45209,えびの市,えびのし
45,45341,北諸県郡三股町,きたもろかたぐんみまたちょう
45,45361,西諸県郡高原町,にしもろかたぐんたかはるちょう
45,45382,東諸県郡国富町,ひがしもろかたぐんくにとみちょう
45,45383,東諸県郡綾町,ひがしもろかたぐんあやちょう
45,45401,児湯郡高鍋町,こゆぐんたかなべちょう
45,45402,児湯郡新富町,こゆぐんしんとみちょう
45,45403,児湯郡西米良村,こゆぐんにしめらそん
45,45404,児湯郡木城町,こゆぐんきじょうちょう
45,45405,児湯郡川南町,こゆぐんかわみなみちょう
45,45406,児湯郡都農町,こゆぐんつのちょう
45,45421,東臼杵郡門川町,ひがしうすきぐんかどがわちょう
45,45429,東臼杵郡諸塚村,ひがしうすきぐんもろつかそん
45,45430,東臼杵郡椎葉村,ひがしうすきぐんしいばそん
45,45431,東臼杵郡美郷町,ひがしうすきぐんみさとちょう
45,45441,西臼杵郡高千穂町,にしうすきぐんたかちほちょう
45,45442,西臼杵郡日之影町,にしうすきぐんひのかげちょう
45,45443,西臼杵郡五ヶ瀬町,にしうすきぐんごかせちょう
46,46201,鹿児島市,かごしまし
46,46203,鹿屋市,かのやし
46,46204,枕崎市,まくらざきし
46,46206,阿久根市,あくねし
46,46208,出水市,いずみし
46,46210,指宿市,いぶすきし
46,46213,西之表市,にしのおもてし
46,46214,垂水市,たるみずし
46,46215,薩摩川内市,さつませんだいし
46,46216,日置市,ひおきし
46,46217,曽於市,そおし
46,46218,霧島市,きりしまし
46,46219,いちき串木野市,いちきくしきのし
46,46220,南さつま市,みなみさつまし
46,46221,志布志市,しぶしし
46,46222,奄美市,あまみし
46,46223,南九州市,みなみきゅうしゅうし
46,46224,伊佐市,いさし
46,46225,姶良市,あいらし
46,46303,鹿児島郡三島村,かごしまぐんみしまむら
46,46304,鹿児島郡十島村,かごしまぐんとしまむら
46,46392,薩摩郡さつま町,さつまぐんさつまちょう
46,46404,出水郡長島町,いずみぐんながしまちょう
46,46452,姶良郡湧水町,あいらぐんゆうすいちょう
46,46468,曽於郡大崎町,そおぐんおおさきちょう
46,46482,肝属郡東串良町,きもつきぐんひがしくしらちょう
46,46490,肝属郡錦江町,きもつきぐんきんこうちょう
46,46491,肝属郡南大隅町,きもつきぐんみなみおおすみちょう
46,46492,肝属郡肝付町,きもつきぐんきもつきちょう
46,46501,熊毛郡中種子町,くまげぐんなかたねちょう
46,46502,熊毛郡南種子町,くまげぐんみなみたねちょう
46,46505,熊毛郡屋久島町,くまげぐんやくしまちょう
46,46523,大島郡大和村,おおしまぐんやまとそん
46,46524,大島郡宇検村,おおしまぐんうけんそん
46,46525,大島郡瀬戸内町,おおしまぐんせとうちちょう
46,46527,大島郡龍郷町,おおしまぐんたつごうちょう
46,46529,大島郡喜界町,おおしまぐんきかいちょう
46,46530,大島郡徳之島町,おおしまぐんとくのしまちょう
46,46531,大島郡天城町,おおしまぐんあまぎちょう
46,46532,大島郡伊仙町,おおしまぐんいせんちょう
46,46533,大島郡和泊町,おおしまぐんわどまりちょう
46,46534,大島郡知名町,おおしまぐんちなちょう
46,46535,大島郡与論町,おおしまぐんよろんちょう
47,47201,那覇市,なはし
47,47205,宜野湾市,ぎのわんし
47,47207,石垣市,いしがきし
47,47208,浦添市,うらそえし
47,47209,名護市,なごし
47,47210,糸満市,いとまんし
47,47211,沖縄市,おきなわし
47,47212,豊見城市,とみぐすくし
47,47213,うるま市,うるまし
47,47214,宮古島市,みやこじまし
47,47215,南城市,なんじょうし
47,47301,国頭郡国頭村,くにがみぐんくにがみそん
47,47302,国頭郡大宜味村,くにがみぐんおおぎみそん
47,47303,国頭郡東村,くにがみぐんひがしそん
47,47306,国頭郡今帰仁村,くにがみぐんなきじんそん
47,47308,国頭郡本部町,くにがみぐんもとぶちょう
47,47311,国頭郡恩納村,くにがみぐんおんなそん
47,47313,国頭郡宜野座村,くにがみぐんぎのざそん
47,47314,国頭郡金武町,くにがみぐんきんちょう
47,47315,国頭郡伊江村,くにがみぐんいえそん
47,47324,中頭郡読谷村,なかがみぐんよみたんそん
47,47325,中頭郡嘉手納町,なかがみぐんかでなちょう
47,47326,中頭郡北谷町,なかがみぐんちゃたんちょう
47,47327,中頭郡北中城村,なかがみぐんきたなかぐすくそん
47,47328,中頭郡中城村,なかがみぐんなかぐすくそん
47,47329,中頭郡西原町,なかがみぐんにしはらちょう
47,47348,島尻郡与那原町,しまじりぐんよなばるちょう
47,47350,島尻郡南風原町,しまじりぐんはえばるちょう
47,47353,島尻郡渡嘉敷村,しまじりぐんとかしきそん
47,47354,島尻郡座間味村,しまじりぐんざまみそん
47,47355,島尻郡粟国村,しまじりぐんあぐにそん
47,47356,島尻郡渡名喜村,しまじりぐんとなきそん
47,47357,島尻郡南大東村,しまじりぐんみなみだいとうそん
47,47358,島尻郡北大東村,しまじりぐんきただいとうそん
47,47359,島尻郡伊平屋村,しまじりぐんいへやそん
47,47360,島尻郡伊是名村,しまじりぐんいぜなそん
47,47361,島尻郡久米島町,しまじりぐんくめじまちょう
47,47362,島尻郡八重瀬町,しまじりぐんやえせちょう
47,47375,宮古郡多良間村,みやこぐんたらまそん
47,47381,八重山郡竹富町,やえやまぐんたけとみちょう
47,47382,八重山郡与那国町,やえやまぐんよなぐにちょう
